Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won,Winner Rubber 1,Winner Rubber 2,Winner Rubber 3,Winner Rubber 4,Winner Rubber 5,Division
HKCC Tuesday Night Rockers,Invader Squash,Hong Kong Cricket Club,7.0,19/11/2024,5-0,"['3-2', '3-0', '3-0', '3-0', '3-2']",5.0,0.0,15.0,4.0,HKCC Tuesday Night Rockers,HKCC Tuesday Night Rockers,HKCC Tuesday Night Rockers,HKCC Tuesday Night Rockers,HKCC Tuesday Night Rockers,11
Sha Tin 5,Global Squash 2,Cornwall Street Squash Centre,7.0,19/11/2024,3-2,"['0-3', '3-1', '2-3', '3-0', '3-1']",3.0,2.0,11.0,8.0,Global Squash 2,Sha Tin 5,Global Squash 2,Sha Tin 5,Sha Tin 5,11
Invader Squash,Sha Tin 5,Harbour Road Sports Centre,8.0,26/11/2024,1-4,"['0-3', '0-3', '3-1', '0-3', '0-3']",1.0,4.0,3.0,13.0,Sha Tin 5,Sha Tin 5,Invader Squash,Sha Tin 5,Sha Tin 5,11
HKCC Tuesday Night Rockers,7NT,Hong Kong Cricket Club,8.0,26/11/2024,5-0,"['3-2', '3-1', '3-0', '3-0', '3-0']",5.0,0.0,15.0,3.0,HKCC Tuesday Night Rockers,HKCC Tuesday Night Rockers,HKCC Tuesday Night Rockers,HKCC Tuesday Night Rockers,HKCC Tuesday Night Rockers,11
i-Mask Advance Squash Club 4,BOSS,Cornwall Street Squash Centre,8.0,26/11/2024,2-3,"['3-0', '0-3', '0-3', '3-0', '0-3']",2.0,3.0,6.0,9.0,i-Mask Advance Squash Club 4,BOSS,BOSS,i-Mask Advance Squash Club 4,BOSS,11
Kinetic 3,Tuen Mun Squash Club,HK Squash Centre,8.0,26/11/2024,3-2,"['1-3', '3-0', '3-0', '3-0', '1-3']",3.0,2.0,11.0,6.0,Tuen Mun Squash Club,Kinetic 3,Kinetic 3,Kinetic 3,Tuen Mun Squash Club,11
The Squash Club 3,Star River 1,Cornwall Street Squash Centre,8.0,26/11/2024,1-4,"['2-3', '0-3', '1-3', '3-0', '0-3']",1.0,4.0,6.0,12.0,Star River 1,Star River 1,Star River 1,The Squash Club 3,Star River 1,11
7NT,Global Squash 2,Cornwall Street Squash Centre,9.0,17/12/2024,2-3,"['0-3', '0-3', '3-0', '3-1', '0-3']",2.0,3.0,6.0,10.0,Global Squash 2,Global Squash 2,7NT,7NT,Global Squash 2,11
i-Mask Advance Squash Club 4,Sha Tin 5,Cornwall Street Squash Centre,9.0,17/12/2024,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0.0,5.0,1.0,15.0,Sha Tin 5,Sha Tin 5,Sha Tin 5,Sha Tin 5,Sha Tin 5,11
Kinetic 3,HKCC Tuesday Night Rockers,HK Squash Centre,9.0,17/12/2024,2-3,"['1-3', '0-3', '3-0', '0-3', '3-0']",2.0,3.0,7.0,9.0,HKCC Tuesday Night Rockers,HKCC Tuesday Night Rockers,Kinetic 3,HKCC Tuesday Night Rockers,Kinetic 3,11
The Squash Club 3,BOSS,Cornwall Street Squash Centre,9.0,17/12/2024,4-1,"['3-0', '3-2', '3-1', '3-0', '0-3']",4.0,1.0,12.0,6.0,The Squash Club 3,The Squash Club 3,The Squash Club 3,The Squash Club 3,BOSS,11
Star River 1,Tuen Mun Squash Club,Cornwall Street Squash Centre,9.0,17/12/2024,1-4,"['2-3', '3-2', '0-3', '0-3', '1-3']",1.0,4.0,6.0,14.0,Tuen Mun Squash Club,Star River 1,Tuen Mun Squash Club,Tuen Mun Squash Club,Tuen Mun Squash Club,11
BOSS,Star River 1,Cornwall Street Squash Centre,10.0,07/01/2025,1-4,"['0-3', '2-3', '2-3', '3-0', '2-3']",1.0,4.0,9.0,12.0,Star River 1,Star River 1,Star River 1,BOSS,Star River 1,11
HKCC Tuesday Night Rockers,The Squash Club 3,Hong Kong Cricket Club,10.0,07/01/2025,2-3,"['2-3', '0-3', '3-0', '0-3', '3-1']",2.0,3.0,8.0,10.0,The Squash Club 3,The Squash Club 3,HKCC Tuesday Night Rockers,The Squash Club 3,HKCC Tuesday Night Rockers,11
Sha Tin 5,Kinetic 3,Cornwall Street Squash Centre,10.0,07/01/2025,3-2,"['3-0', '3-0', '1-3', '2-3', '3-0']",3.0,2.0,12.0,6.0,Sha Tin 5,Sha Tin 5,Kinetic 3,Kinetic 3,Sha Tin 5,11
Global Squash 2,i-Mask Advance Squash Club 4,Harbour Road Sports Centre,10.0,07/01/2025,2-3,"['3-0', '3-0', '0-3', '0-3', '1-3']",2.0,3.0,7.0,9.0,Global Squash 2,Global Squash 2,i-Mask Advance Squash Club 4,i-Mask Advance Squash Club 4,i-Mask Advance Squash Club 4,11
Invader Squash,7NT,HK Squash Centre,10.0,07/01/2025,2-3,"['3-0', '0-3', '0-3', '3-1', '1-3']",2.0,3.0,7.0,10.0,Invader Squash,7NT,7NT,Invader Squash,7NT,11
ZOMA,South China Athletic Association,Cornwall Street Squash Centre,1.0,02/10/2024,1-4,"['0-3', '0-3', '1-3', '1-3', '3-1']",1.0,4.0,5.0,13.0,South China Athletic Association,South China Athletic Association,South China Athletic Association,South China Athletic Association,ZOMA,12
Latecomers,Alpha CUHK,HK Squash Centre,1.0,02/10/2024,0-5,"['0-3', '0-3', '0-3', '0-3', 'CR']",0.0,5.0,0.0,15.0,Alpha CUHK,Alpha CUHK,Alpha CUHK,Alpha CUHK,,12
Winter Warriors,Star River 2,HK Squash Centre,1.0,02/10/2024,2-3,"['3-1', '3-0', 'CR', 'CR', 'CR']",2.0,3.0,6.0,10.0,Winter Warriors,Winter Warriors,,,,12
Sea Bear,North District Sports Association 1,Cornwall Street Squash Centre,1.0,02/10/2024,2-3,"['1-3', '0-3', '3-0', '1-3', '3-1']",2.0,3.0,8.0,10.0,North District Sports Association 1,North District Sports Association 1,Sea Bear,North District Sports Association 1,Sea Bear,12
Hong Kong Racketlon Assoication 2,CSD Squash Team,HK Squash Centre,1.0,02/10/2024,2-3,"['0-3', '0-3', '3-0', '1-3', 'WO']",2.0,3.0,4.0,12.0,CSD Squash Team,CSD Squash Team,Hong Kong Racketlon Assoication 2,CSD Squash Team,,12
Hong Kong Football Club 12A,Hong Kong Football Club 12B,Hong Kong Football Club,1.0,02/10/2024,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5.0,0.0,15.0,1.0,Hong Kong Football Club 12A,Hong Kong Football Club 12A,Hong Kong Football Club 12A,Hong Kong Football Club 12A,Hong Kong Football Club 12A,12
South China Athletic Association,CSD Squash Team,HK Squash Centre,2.0,09/10/2024,5-0,"['3-0', '3-2', '3-1', 'CR', 'CR']",5.0,0.0,15.0,3.0,South China Athletic Association,South China Athletic Association,South China Athletic Association,,,12
North District Sports Association 1,Hong Kong Racketlon Assoication 2,Cornwall Street Squash Centre,2.0,09/10/2024,4-1,"['2-3', '3-0', '3-1', '3-0', '3-0']",4.0,1.0,14.0,4.0,Hong Kong Racketlon Assoication 2,North District Sports Association 1,North District Sports Association 1,North District Sports Association 1,North District Sports Association 1,12
Star River 2,Sea Bear,Cornwall Street Squash Centre,2.0,09/10/2024,3-2,"['3-1', '3-2', '0-3', '1-3', '3-1']",3.0,2.0,10.0,10.0,Star River 2,Star River 2,Sea Bear,Sea Bear,Star River 2,12
Winter Warriors,Hong Kong Football Club 12B,HK Squash Centre,2.0,09/10/2024,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5.0,0.0,15.0,0.0,Winter Warriors,Winter Warriors,Winter Warriors,Winter Warriors,Winter Warriors,12
Alpha CUHK,Hong Kong Football Club 12A,Cornwall Street Squash Centre,2.0,09/10/2024,4-1,"['3-0', '3-0', '2-3', '3-1', '3-1']",4.0,1.0,14.0,5.0,Alpha CUHK,Alpha CUHK,Hong Kong Football Club 12A,Alpha CUHK,Alpha CUHK,12
Latecomers,ZOMA,HK Squash Centre,2.0,09/10/2024,1-4,"['3-1', '2-3', '0-3', '0-3', '2-3']",1.0,4.0,7.0,13.0,Latecomers,ZOMA,ZOMA,ZOMA,ZOMA,12
Latecomers,South China Athletic Association,HK Squash Centre,3.0,16/10/2024,1-4,"['3-0', '0-3', '0-3', '0-3', 'CR']",1.0,4.0,3.0,12.0,Latecomers,South China Athletic Association,South China Athletic Association,South China Athletic Association,,12
Hong Kong Football Club 12A,ZOMA,Hong Kong Football Club,3.0,16/10/2024,3-2,"['0-3', '3-2', '3-2', '0-3', '3-0']",3.0,2.0,9.0,10.0,ZOMA,Hong Kong Football Club 12A,Hong Kong Football Club 12A,ZOMA,Hong Kong Football Club 12A,12
Winter Warriors,Alpha CUHK,HK Squash Centre,3.0,16/10/2024,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4.0,1.0,12.0,3.0,Alpha CUHK,Winter Warriors,Winter Warriors,Winter Warriors,Winter Warriors,12
Sea Bear,Hong Kong Football Club 12B,Cornwall Street Squash Centre,3.0,16/10/2024,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5.0,0.0,15.0,0.0,Sea Bear,Sea Bear,Sea Bear,Sea Bear,Sea Bear,12
Hong Kong Racketlon Assoication 2,Star River 2,HK Squash Centre,3.0,16/10/2024,2-3,"['3-2', '1-3', '3-0', '1-3', '0-3']",2.0,3.0,8.0,11.0,Hong Kong Racketlon Assoication 2,Star River 2,Hong Kong Racketlon Assoication 2,Star River 2,Star River 2,12
CSD Squash Team,North District Sports Association 1,HK Squash Centre,3.0,16/10/2024,1-4,"['3-0', '1-3', '1-3', 'CR', 'CR']",1.0,4.0,5.0,12.0,CSD Squash Team,North District Sports Association 1,North District Sports Association 1,,,12
South China Athletic Association,North District Sports Association 1,HK Squash Centre,4.0,23/10/2024,3-2,"['3-2', '0-3', '3-0', '0-3', '3-1']",3.0,2.0,9.0,9.0,South China Athletic Association,North District Sports Association 1,South China Athletic Association,North District Sports Association 1,South China Athletic Association,12
Star River 2,CSD Squash Team,Cornwall Street Squash Centre,4.0,23/10/2024,3-2,"['1-3', '0-3', 'CR', 'CR', 'CR']",3.0,2.0,10.0,6.0,CSD Squash Team,CSD Squash Team,,,,12
Hong Kong Racketlon Assoication 2,Hong Kong Football Club 12B,HK Squash Centre,4.0,23/10/2024,3-2,"['3-0', '1-3', '3-1', '0-3', '3-0']",3.0,2.0,10.0,7.0,Hong Kong Racketlon Assoication 2,Hong Kong Football Club 12B,Hong Kong Racketlon Assoication 2,Hong Kong Football Club 12B,Hong Kong Racketlon Assoication 2,12
Alpha CUHK,Sea Bear,Cornwall Street Squash Centre,4.0,23/10/2024,4-1,"['3-0', '0-3', '3-1', '3-0', '3-1']",4.0,1.0,12.0,5.0,Alpha CUHK,Sea Bear,Alpha CUHK,Alpha CUHK,Alpha CUHK,12
Winter Warriors,ZOMA,HK Squash Centre,4.0,23/10/2024,4-1,"['3-0', '3-2', '3-0', '2-3', '3-0']",4.0,1.0,14.0,5.0,Winter Warriors,Winter Warriors,Winter Warriors,ZOMA,Winter Warriors,12
Hong Kong Football Club 12A,Latecomers,Hong Kong Football Club,4.0,23/10/2024,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4.0,1.0,12.0,3.0,Latecomers,Hong Kong Football Club 12A,Hong Kong Football Club 12A,Hong Kong Football Club 12A,Hong Kong Football Club 12A,12
Hong Kong Football Club 12A,South China Athletic Association,Hong Kong Football Club,5.0,30/10/2024,3-2,"['1-3', '3-2', '0-3', '3-1', '3-1']",3.0,2.0,10.0,10.0,South China Athletic Association,Hong Kong Football Club 12A,South China Athletic Association,Hong Kong Football Club 12A,Hong Kong Football Club 12A,12
Winter Warriors,Latecomers,HK Squash Centre,5.0,30/10/2024,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5.0,0.0,15.0,1.0,Winter Warriors,Winter Warriors,Winter Warriors,Winter Warriors,Winter Warriors,12
Sea Bear,ZOMA,Cornwall Street Squash Centre,5.0,30/10/2024,4-1,"['0-3', '3-0', '3-1', '3-0', '3-0']",4.0,1.0,12.0,4.0,ZOMA,Sea Bear,Sea Bear,Sea Bear,Sea Bear,12
Hong Kong Racketlon Assoication 2,Alpha CUHK,HK Squash Centre,5.0,30/10/2024,2-3,"['0-3', '2-3', '3-2', '0-3', '3-2']",2.0,3.0,8.0,13.0,Alpha CUHK,Alpha CUHK,Hong Kong Racketlon Assoication 2,Alpha CUHK,Hong Kong Racketlon Assoication 2,12
CSD Squash Team,Hong Kong Football Club 12B,HK Squash Centre,5.0,30/10/2024,1-4,"['3-0', '0-3', 'CR', 'CR', 'CR']",1.0,4.0,3.0,12.0,CSD Squash Team,Hong Kong Football Club 12B,,,,12
North District Sports Association 1,Star River 2,Cornwall Street Squash Centre,5.0,30/10/2024,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4.0,1.0,13.0,3.0,Star River 2,North District Sports Association 1,North District Sports Association 1,North District Sports Association 1,North District Sports Association 1,12
South China Athletic Association,Star River 2,HK Squash Centre,6.0,06/11/2024,4-1,"['1-3', '3-0', '3-0', '3-2', '3-1']",4.0,1.0,13.0,6.0,Star River 2,South China Athletic Association,South China Athletic Association,South China Athletic Association,South China Athletic Association,12
Hong Kong Football Club 12B,North District Sports Association 1,Hong Kong Football Club,6.0,06/11/2024,2-3,"['0-3', '0-3', '3-2', '0-3', '3-2']",2.0,3.0,6.0,13.0,North District Sports Association 1,North District Sports Association 1,Hong Kong Football Club 12B,North District Sports Association 1,Hong Kong Football Club 12B,12
Alpha CUHK,CSD Squash Team,Cornwall Street Squash Centre,6.0,06/11/2024,4-1,"['1-3', '3-0', '3-0', '3-0', 'CR']",4.0,1.0,13.0,3.0,CSD Squash Team,Alpha CUHK,Alpha CUHK,Alpha CUHK,,12
ZOMA,Hong Kong Racketlon Assoication 2,Cornwall Street Squash Centre,6.0,06/11/2024,5-0,"['3-0', '3-0', 'CR', 'CR', 'CR']",5.0,0.0,15.0,0.0,ZOMA,ZOMA,,,,12
Latecomers,Sea Bear,HK Squash Centre,6.0,06/11/2024,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1.0,4.0,3.0,12.0,Latecomers,Sea Bear,Sea Bear,Sea Bear,Sea Bear,12
Winter Warriors,Hong Kong Football Club 12A,HK Squash Centre,6.0,06/11/2024,2-3,"['3-0', '1-3', '3-2', '1-3', 'CR']",2.0,3.0,8.0,11.0,Winter Warriors,Hong Kong Football Club 12A,Winter Warriors,Hong Kong Football Club 12A,,12
Winter Warriors,South China Athletic Association,HK Squash Centre,7.0,13/11/2024,3-2,"['3-2', '3-2', '1-3', '3-2', '1-3']",3.0,2.0,11.0,12.0,Winter Warriors,Winter Warriors,South China Athletic Association,Winter Warriors,South China Athletic Association,12
Hong Kong Football Club 12A,Sea Bear,Hong Kong Football Club,7.0,13/11/2024,3-2,"['0-3', '3-2', '2-3', '3-2', '3-0']",3.0,2.0,11.0,10.0,Sea Bear,Hong Kong Football Club 12A,Sea Bear,Hong Kong Football Club 12A,Hong Kong Football Club 12A,12
Hong Kong Racketlon Assoication 2,Latecomers,HK Squash Centre,7.0,13/11/2024,4-1,"['0-3', '3-0', '3-0', '3-0', 'CR']",4.0,1.0,12.0,3.0,Latecomers,Hong Kong Racketlon Assoication 2,Hong Kong Racketlon Assoication 2,Hong Kong Racketlon Assoication 2,,12
CSD Squash Team,ZOMA,HK Squash Centre,7.0,13/11/2024,4-1,"['3-0', '3-0', '3-0', '3-0', 'CR']",4.0,1.0,15.0,0.0,CSD Squash Team,CSD Squash Team,CSD Squash Team,CSD Squash Team,,12
North District Sports Association 1,Alpha CUHK,Cornwall Street Squash Centre,7.0,13/11/2024,3-2,"['0-3', '3-0', '3-1', '0-3', '3-0']",3.0,2.0,9.0,7.0,Alpha CUHK,North District Sports Association 1,North District Sports Association 1,Alpha CUHK,North District Sports Association 1,12
Hong Kong Football Club 12B,Star River 2,Hong Kong Football Club,7.0,13/11/2024,5-0,"['3-0', '3-0', '3-0', '3-2', '3-0']",5.0,0.0,15.0,2.0,Hong Kong Football Club 12B,Hong Kong Football Club 12B,Hong Kong Football Club 12B,Hong Kong Football Club 12B,Hong Kong Football Club 12B,12
South China Athletic Association,Hong Kong Football Club 12B,HK Squash Centre,8.0,20/11/2024,3-2,"['3-0', '3-0', '3-0', '0-3', '0-3']",3.0,2.0,9.0,6.0,South China Athletic Association,South China Athletic Association,South China Athletic Association,Hong Kong Football Club 12B,Hong Kong Football Club 12B,12
Alpha CUHK,Star River 2,Cornwall Street Squash Centre,8.0,20/11/2024,4-1,"['3-0', '3-1', '3-0', '3-1', '1-3']",4.0,1.0,13.0,5.0,Alpha CUHK,Alpha CUHK,Alpha CUHK,Alpha CUHK,Star River 2,12
ZOMA,North District Sports Association 1,Cornwall Street Squash Centre,8.0,20/11/2024,2-3,"['0-3', '0-3', '3-2', '3-0', '0-3']",2.0,3.0,6.0,11.0,North District Sports Association 1,North District Sports Association 1,ZOMA,ZOMA,North District Sports Association 1,12
Latecomers,CSD Squash Team,HK Squash Centre,8.0,20/11/2024,4-1,"['3-1', '1-3', '3-0', '3-0', 'CR']",4.0,1.0,13.0,4.0,Latecomers,CSD Squash Team,Latecomers,Latecomers,,12
Hong Kong Football Club 12A,Hong Kong Racketlon Assoication 2,Hong Kong Football Club,8.0,20/11/2024,2-3,"['2-3', '1-3', '2-3', '3-0', '3-0']",2.0,3.0,11.0,9.0,Hong Kong Racketlon Assoication 2,Hong Kong Racketlon Assoication 2,Hong Kong Racketlon Assoication 2,Hong Kong Football Club 12A,Hong Kong Football Club 12A,12
Winter Warriors,Sea Bear,HK Squash Centre,8.0,20/11/2024,2-3,"['3-0', '3-2', '2-3', '1-3', '0-3']",2.0,3.0,9.0,11.0,Winter Warriors,Winter Warriors,Sea Bear,Sea Bear,Sea Bear,12
Sea Bear,South China Athletic Association,Cornwall Street Squash Centre,9.0,27/11/2024,2-3,"['0-3', '3-0', '2-3', '3-0', '0-3']",2.0,3.0,8.0,9.0,South China Athletic Association,Sea Bear,South China Athletic Association,Sea Bear,South China Athletic Association,12
Hong Kong Racketlon Assoication 2,Winter Warriors,HK Squash Centre,9.0,27/11/2024,0-5,"['0-3', '0-3', '0-3', '0-3', 'CR']",0.0,5.0,0.0,15.0,Winter Warriors,Winter Warriors,Winter Warriors,Winter Warriors,,12
Hong Kong Football Club 12A,CSD Squash Team,Hong Kong Football Club,9.0,27/11/2024,3-2,"['0-3', '2-3', '3-0', 'CR', 'CR']",3.0,2.0,11.0,6.0,CSD Squash Team,CSD Squash Team,Hong Kong Football Club 12A,,,12
North District Sports Association 1,Latecomers,Cornwall Street Squash Centre,9.0,27/11/2024,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5.0,0.0,15.0,0.0,,,,,,12
Star River 2,ZOMA,Kwun Chung Sports Centre,9.0,27/11/2024,2-3,"['1-3', '3-0', '0-3', '3-0', '2-3']",2.0,3.0,9.0,9.0,ZOMA,Star River 2,ZOMA,Star River 2,ZOMA,12
Hong Kong Football Club 12B,Alpha CUHK,Hong Kong Football Club,9.0,27/11/2024,0-5,"['0-3', '1-3', '0-3', '2-3', '1-3']",0.0,5.0,4.0,15.0,Alpha CUHK,Alpha CUHK,Alpha CUHK,Alpha CUHK,Alpha CUHK,12
Hong Kong Racketlon Assoication 2,South China Athletic Association,HK Squash Centre,10.0,18/12/2024,0-5,"['0-3', '1-3', '1-3', 'CR', 'CR']",0.0,5.0,2.0,15.0,South China Athletic Association,South China Athletic Association,South China Athletic Association,,,12
CSD Squash Team,Sea Bear,HK Squash Centre,10.0,18/12/2024,1-4,"['3-1', '0-3', 'CR', 'CR', 'CR']",1.0,4.0,3.0,13.0,CSD Squash Team,Sea Bear,,,,12
North District Sports Association 1,Winter Warriors,Cornwall Street Squash Centre,10.0,18/12/2024,3-2,"['0-3', '3-2', '3-1', '3-1', '2-3']",3.0,2.0,11.0,10.0,Winter Warriors,North District Sports Association 1,North District Sports Association 1,North District Sports Association 1,Winter Warriors,12
Star River 2,Hong Kong Football Club 12A,Kwun Chung Sports Centre,10.0,18/12/2024,2-3,"['3-0', '0-3', '0-3', '0-3', '3-2']",2.0,3.0,6.0,11.0,Star River 2,Hong Kong Football Club 12A,Hong Kong Football Club 12A,Hong Kong Football Club 12A,Star River 2,12
Latecomers,Hong Kong Football Club 12B,HK Squash Centre,10.0,18/12/2024,1-4,"['3-0', '0-3', '0-3', '0-3', 'CR']",1.0,4.0,3.0,12.0,Latecomers,Hong Kong Football Club 12B,Hong Kong Football Club 12B,Hong Kong Football Club 12B,,12
Alpha CUHK,ZOMA,Cornwall Street Squash Centre,10.0,18/12/2024,5-0,"['3-0', '3-0', '3-2', '3-1', '3-0']",5.0,0.0,15.0,3.0,Alpha CUHK,Alpha CUHK,Alpha CUHK,Alpha CUHK,Alpha CUHK,12
Star River 3,Physical Chess 4,Kwun Chung Sports Centre,2.0,18/10/2024,3-2,"['3-1', '3-0', '0-3', '3-1', '0-3']",3.0,2.0,9.0,8.0,Star River 3,Star River 3,Physical Chess 4,Star River 3,Physical Chess 4,13A
Squashathon PLZ,TNG 1,Cornwall Street Squash Centre,2.0,18/10/2024,2-3,"['1-3', '3-2', '3-0', '0-3', '1-3']",2.0,3.0,8.0,11.0,TNG 1,Squashathon PLZ,Squashathon PLZ,TNG 1,TNG 1,13A
Vitality Squash 3,TNG 2,HK Squash Centre,2.0,18/10/2024,0-5,"['0-3', '0-3', '1-3', '0-3', 'CR']",0.0,5.0,1.0,15.0,TNG 2,TNG 2,TNG 2,TNG 2,,13A
M&M Squash,Arctic Circle,HK Squash Centre,2.0,18/10/2024,1-4,"['1-3', '1-3', '0-3', '3-2', '0-3']",1.0,4.0,5.0,14.0,Arctic Circle,Arctic Circle,Arctic Circle,M&M Squash,Arctic Circle,13A
Royal Hong Kong Yacht Club Div 13,North District Sports Association 2,Royal Hong Kong Yacht Club,2.0,18/10/2024,3-2,"['3-1', '3-0', '0-3', '3-0', '0-3']",3.0,2.0,9.0,7.0,Royal Hong Kong Yacht Club Div 13,Royal Hong Kong Yacht Club Div 13,North District Sports Association 2,Royal Hong Kong Yacht Club Div 13,North District Sports Association 2,13A
Bravo D13,Greenfield,Yuen Long Jockey Club Squash Courts,2.0,18/10/2024,1-4,"['3-0', '0-3', '0-3', '0-3', 'CR']",1.0,4.0,3.0,12.0,Bravo D13,Greenfield,Greenfield,Greenfield,,13A
North District Sports Association 2,Greenfield,Pei Ho Street Sports Centre,3.0,25/10/2024,1-4,"['1-3', '0-3', '2-3', '3-0', '1-3']",1.0,4.0,7.0,12.0,Greenfield,Greenfield,Greenfield,North District Sports Association 2,Greenfield,13A
Royal Hong Kong Yacht Club Div 13,M&M Squash,Royal Hong Kong Yacht Club,3.0,25/10/2024,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4.0,1.0,12.0,3.0,M&M Squash,Royal Hong Kong Yacht Club Div 13,Royal Hong Kong Yacht Club Div 13,Royal Hong Kong Yacht Club Div 13,Royal Hong Kong Yacht Club Div 13,13A
Arctic Circle,TNG 2,Cornwall Street Squash Centre,3.0,25/10/2024,1-4,"['3-1', '0-3', '0-3', '0-3', '0-3']",1.0,4.0,3.0,13.0,Arctic Circle,TNG 2,TNG 2,TNG 2,TNG 2,13A
Vitality Squash 3,Squashathon PLZ,HK Squash Centre,3.0,25/10/2024,1-4,"['2-3', '0-3', '3-0', 'CR', 'CR']",1.0,4.0,5.0,12.0,Squashathon PLZ,Squashathon PLZ,Vitality Squash 3,,,13A
TNG 1,Star River 3,Cornwall Street Squash Centre,3.0,25/10/2024,3-2,"['3-0', '3-1', '2-3', '0-3', '3-0']",3.0,2.0,11.0,7.0,TNG 1,TNG 1,Star River 3,Star River 3,TNG 1,13A
Bravo D13,Physical Chess 4,Yuen Long Jockey Club Squash Courts,3.0,25/10/2024,3-2,"['3-0', '0-3', '0-3', 'CR', 'CR']",3.0,2.0,9.0,6.0,Bravo D13,Physical Chess 4,Physical Chess 4,,,13A
Physical Chess 4,TNG 1,Cornwall Street Squash Centre,4.0,01/11/2024,1-4,"['0-3', '1-3', '0-3', '3-0', 'CR']",1.0,4.0,4.0,12.0,TNG 1,TNG 1,TNG 1,Physical Chess 4,,13A
Vitality Squash 3,Star River 3,Java Road Sports Centre,4.0,01/11/2024,4-1,"['3-0', '3-2', '1-3', '3-0', '3-0']",4.0,1.0,13.0,5.0,Vitality Squash 3,Vitality Squash 3,Star River 3,Vitality Squash 3,Vitality Squash 3,13A
Arctic Circle,Squashathon PLZ,Pei Ho Street Sports Centre,4.0,01/11/2024,3-2,"['3-1', '0-3', '0-3', '3-1', '3-1']",3.0,2.0,9.0,9.0,Arctic Circle,Squashathon PLZ,Squashathon PLZ,Arctic Circle,Arctic Circle,13A
Royal Hong Kong Yacht Club Div 13,TNG 2,Royal Hong Kong Yacht Club,4.0,01/11/2024,4-1,"['3-2', '2-3', 'CR', 'CR', 'CR']",4.0,1.0,14.0,5.0,Royal Hong Kong Yacht Club Div 13,TNG 2,,,,13A
M&M Squash,Greenfield,HK Squash Centre,4.0,01/11/2024,2-3,"['3-0', '0-3', '0-3', '0-3', '3-0']",2.0,3.0,6.0,9.0,M&M Squash,Greenfield,Greenfield,Greenfield,M&M Squash,13A
Bravo D13,North District Sports Association 2,Cornwall Street Squash Centre,4.0,01/11/2024,2-3,"['3-1', '3-2', '0-3', '0-3', '0-3']",2.0,3.0,6.0,12.0,Bravo D13,Bravo D13,North District Sports Association 2,North District Sports Association 2,North District Sports Association 2,13A
M&M Squash,North District Sports Association 2,Harbour Road Sports Centre,5.0,08/11/2024,1-4,"['3-1', '0-3', '0-3', '2-3', '0-3']",1.0,4.0,5.0,13.0,M&M Squash,North District Sports Association 2,North District Sports Association 2,North District Sports Association 2,North District Sports Association 2,13A
Greenfield,TNG 2,Cornwall Street Squash Centre,5.0,08/11/2024,2-3,"['0-3', '1-3', '3-0', '2-3', '3-2']",2.0,3.0,9.0,11.0,TNG 2,TNG 2,Greenfield,TNG 2,Greenfield,13A
Royal Hong Kong Yacht Club Div 13,Squashathon PLZ,Royal Hong Kong Yacht Club,5.0,08/11/2024,3-2,"['3-1', '1-3', '0-3', '3-0', '3-0']",3.0,2.0,10.0,7.0,Royal Hong Kong Yacht Club Div 13,Squashathon PLZ,Squashathon PLZ,Royal Hong Kong Yacht Club Div 13,Royal Hong Kong Yacht Club Div 13,13A
Arctic Circle,Star River 3,HK Squash Centre,5.0,08/11/2024,3-2,"['3-1', '3-2', '1-3', '0-3', '3-0']",3.0,2.0,10.0,9.0,Arctic Circle,Arctic Circle,Star River 3,Star River 3,Arctic Circle,13A
Physical Chess 4,Vitality Squash 3,Cornwall Street Squash Centre,5.0,08/11/2024,2-3,"['0-3', '2-3', '3-0', '0-3', 'CR']",2.0,3.0,5.0,12.0,Vitality Squash 3,Vitality Squash 3,Physical Chess 4,Vitality Squash 3,,13A
TNG 1,Bravo D13,Cornwall Street Squash Centre,5.0,08/11/2024,5-0,"['3-2', '3-2', '3-0', '3-0', '3-0']",5.0,0.0,15.0,4.0,TNG 1,TNG 1,TNG 1,TNG 1,TNG 1,13A
TNG 1,Vitality Squash 3,HK Squash Centre,6.0,15/11/2024,5-0,"['3-1', '3-2', '3-0', '3-0', '3-0']",5.0,0.0,15.0,3.0,TNG 1,TNG 1,TNG 1,TNG 1,TNG 1,13A
Physical Chess 4,Arctic Circle,Cornwall Street Squash Centre,6.0,15/11/2024,3-2,"['3-1', '0-3', '3-1', '3-0', '0-3']",3.0,2.0,9.0,8.0,Physical Chess 4,Arctic Circle,Physical Chess 4,Physical Chess 4,Arctic Circle,13A
